CODIGOS,ABEV3,BTOW3,B3SA3,BBSE3,BRML3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,CCRO3,CMIG4,HGTX3,CIEL3,COGN3,CSAN3,CVCB3,CYRE3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,EGIE3,EQTL3,FLRY3,GGBR4,GOAU4,GOLL4,NTCO3,HYPE3,IGTA3,ITSA4,ITUB4,JBSS3,KLBN11,RENT3,LAME4,LREN3,MGLU3,MRFG3,MRVE3,MULT3,PETR3,PETR4,QUAL3,RADL3,SBSP3,SANB11,CSNA3,SMLS3,SULA11,TAEE11,VIVT4,TIMP3,TOTS3,UGPA3,USIM5,VALE3,WEGE3,YDUQ3,IBOV
26/01/2016,14.911031358,12.549060831,8.9059429501,14.467114269,6.5363514038,9.7371880918,8.9759706063,2.6722076848,10.775725491,19.094756546,44.94560182,9.1374496184,3.3801721426,10.179567691,17.825681374,7.240122747,20.325780887,11.407804477,5.7929794486,3.0005432409,4.7560977977,7.256676986,26.556589377,8.6372175964,18.744621156,6.3849056695,5.795879767,3.1050394744,0.9085989066,1.17,10.227389734,17.97735166,17.702335705,3.8053704129,10.916996848,9.3362774018,16.576129002,5.8580975119,14.063544138,12.651890203,0.19582414934,5.72,5.8291231766,12.173194341,5.8046003825,3.9001154145,8.6735199888,37.279803699,17.884885174,10.300914769,3.1923746811,19.843625794,12.523894692,10.380244542,25.36810505,5.4019484247,27.23567222,24.766427393,0.93369041505,7.9764039578,10.067396217,8.5326203591,37497
27/01/2016,15.778775463,13.514373203,9.1834145395,14.508448881,6.8081845434,9.9371951986,9.0858164004,2.765820056,10.616890126,19.396553211,45.852001506,9.6192424165,3.7295831955,10.480882894,18.218688523,7.1043704455,20.75824431,12.102837243,6.0096952265,3.1907794118,5.1946723897,7.9147579872,27.265671683,8.9981041255,19.017601076,6.4639640534,5.8700274826,3.1807721445,0.92733290467,1.19,10.560374516,18.604468579,17.887216496,3.811224829,10.958647111,7.9632954309,16.567697604,6.0261226715,14.478134167,13.180672338,0.19842290855,5.6,5.9979853776,12.132751835,6.3694776009,4.2436970105,8.5488208196,37.578891151,18.662488878,10.358006142,3.2483812545,20.632214668,13.102401688,10.875485217,26.203581563,5.7000492575,27.714644387,25.576167884,0.86631069437,8.3863643847,10.478889509,8.5964753291,38376
28/01/2016,15.840757185,13.408188842,9.2818722003,14.983796922,6.8699648024,10.105622235,9.1015086567,2.6722076848,10.850963295,19.005033213,45.467766856,9.9681268564,4.0562065711,10.220285961,18.286061177,7.0862701386,21.259901881,11.871159655,5.8763316708,3.1821323131,5.3701022265,8.5105880829,26.158337671,9.0301829281,19.411905404,6.5241990126,5.795879767,3.2281050633,0.92733290467,1.2,10.365340572,18.562660784,17.868728417,3.8931866532,11.032692024,8.8533665017,16.947110526,5.8951200047,14.722010655,13.180672338,0.1964356221,5.95,5.9979853776,12.266523201,6.3499990761,4.2715549778,8.7081586469,38.302489825,18.861410755,10.406941604,3.2203779678,20.745953448,13.524555442,11.086787905,25.785843307,5.4651819347,28.315707498,25.78643199,0.82780799685,8.3150669192,10.450510661,8.4927110029,38630
29/01/2016,16.522556125,12.800042048,9.1834145395,15.934493002,7.333316745,10.310892687,9.4938150644,2.8253915649,11.578262067,19.575999876,47.51701832,10.616055102,4.489172441,10.537888473,19.015931595,7.6926304187,21.744260915,11.583879444,5.9596838931,3.4501923721,5.6722313899,8.937451435,27.935900164,9.7198771837,20.528089965,6.808432726,6.0142035962,3.4079701548,0.96480090082,1.53,10.660269951,18.688084168,18.654471777,4.0278382217,11.546378607,10.226348472,17.705936371,6.2454097441,15.152859117,13.79499276,0.21630848659,6.1,6.1803565546,12.879382717,6.749308834,4.4944187158,9.345509956,40.019830679,19.277338317,10.643463004,3.3137222567,21.595203004,14.126515424,11.482980445,26.40105783,5.754249409,30.428819997,26.56485655,0.81818232246,8.6626420637,10.968424631,9.346771226,40405
01/02/2016,16.406639649,12.983451399,9.3713791646,16.189389778,7.4136310818,10.437212965,9.7396604131,2.8764528582,11.837414503,19.200793212,47.91110514,10.508067061,5.0512684827,10.733336173,18.723983428,8.0636867095,21.718313109,11.583879444,6.0847122265,3.5020749642,5.7696924104,9.186455057,27.906759795,9.7439362856,20.540222406,6.8423148906,6.1542603922,3.59730183,1.0772048893,2.3,11.059851689,19.733279032,18.904060844,4.0512558858,11.794115225,10.197941949,17.056718704,6.3934997152,14.949628711,14.043831412,0.22242321412,6.12,6.1803565546,13.199811804,6.4084346504,4.3829868468,9.6988242686,40.859205141,19.295422125,10.806581211,3.5004108346,22.7856689,13.688726346,11.707489551,26.127629153,5.8084495604,30.090721997,26.162223157,0.92406474067,8.4665740335,10.698825578,9.2988799985,40570
02/02/2016,16.032140266,12.162935883,9.1297103609,15.500479574,7.1665100457,10.009062073,9.3464170168,2.6381668226,10.951280367,18.678766549,47.142635841,10.01796749,3.987843539,10.554175782,17.516890043,7.8102824133,21.277200418,11.583879444,6.1263883377,3.39830978,5.6527391858,9.097525192,26.478881727,9.5514634701,20.024593668,6.7105509174,6.1377831221,3.5499689112,1.0865718883,1.95,11.1740179,19.66638656,18.608251579,3.7175541726,10.766124027,9.5256542253,16.517109215,6.2653449325,14.063544138,13.662797226,0.21401546376,5.96,6.1465841144,13.044263703,5.8630359568,3.9929753053,9.2485217133,40.762725318,18.716740299,10.178576114,3.5190796923,22.747755974,13.063313378,11.238661712,25.459247942,5.4922820104,29.677491109,25.39721971,0.9048133919,7.6644775461,10.258953439,9.0354782475,38596
03/02/2016,16.13914009,12.056751522,9.2908228967,15.89315839,7.2530024083,10.641213362,9.7967205817,2.765820056,11.093396219,19.331299878,48.620461416,10.383465475,4.1473572805,10.586750398,18.09517199,7.8555331805,20.740945773,11.305866338,6.1263883377,3.5885459509,5.6429930838,8.973023381,26.62458357,9.6958180817,20.036726109,6.7576094793,6.0553967715,3.5215691599,1.1053058864,2.16,11.725821253,19.5158785,18.904060844,3.9107499013,11.210660761,9.8002506195,16.947110526,6.3536293384,14.1448363,14.067160035,0.22165887318,6.01,6.1736020666,13.27136393,6.018864155,4.1694090979,9.0060511066,41.872243285,18.789075527,10.374317962,3.5377485501,22.975233533,13.07113104,11.192439249,25.998510056,5.5103487276,28.559889386,25.719326424,0.92406474067,8.029877057,10.457605373,9.5383361358,39588
04/02/2016,16.370973041,12.539407708,9.3892805575,16.148055166,7.5371915998,11.352383562,10.330801554,3.148779756,11.536463287,19.559686543,49.191887305,10.591134785,4.154953173,10.586750398,18.555551793,8.4166426934,20.810139921,11.583879444,6.3347688934,3.6836640364,5.8963917369,9.008595327,26.896560345,9.7760150882,20.588752169,6.8592559728,5.9194592929,3.8907659267,1.2177098748,2.32,12.36800619,19.942318004,19.144405872,3.9751484775,11.372731446,10.302099201,17.245054363,6.4077391355,14.339937491,13.841650007,0.22242321412,5.93,6.1803565546,13.433133954,6.4960880119,4.3922728359,9.0060511066,42.113442843,19.440092581,10.904452135,3.8831224191,22.982816119,13.141489999,11.687679924,26.963105667,5.754249409,28.92616222,26.081696478,0.98181878696,9.2151974217,10.415037101,9.9294478267,40821
05/02/2016,16.174806698,12.278773367,9.2281680217,16.53384488,7.6236839624,10.999432426,10.226079794,3.148779756,11.444505971,19.502589877,50.058878309,10.798804094,4.4208094089,10.423877315,17.443903001,8.534294688,20.221989665,11.139058474,6.5931607825,3.7182524311,5.8671534308,8.8929865025,27.100542926,9.9364091011,20.515957524,6.8536089454,6.0348001838,3.9570320131,1.3113798652,2.22,12.658178643,20.251695684,19.597363809,3.9692940615,11.483865629,10.018033966,17.567550458,6.2653449325,13.917218245,13.06402922,0.21126383637,6.05,6.1803565546,13.538906663,6.2233886651,4.2158390433,8.8674964742,41.303012328,19.765601108,11.043102611,4.0884798548,23.12688524,12.899142473,11.786728059,27.031462836,5.4651819347,29.301826664,25.85801126,0.97219311258,9.1171634066,10.358279406,9.937429698,40592
08/02/2016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
09/02/2016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10/02/2016,15.996473658,11.834729676,9.2460694146,16.53384488,7.5927938329,11.07318341,10.34127373,3.0551673849,11.444505971,19.01318988,49.950504433,10.616055102,4.823391709,10.448308278,17.129497283,8.4256928468,20.394975034,10.518162535,6.6181664491,3.666369839,5.7307080022,8.7951636509,27.770771407,9.8241332921,20.625149492,6.7896093013,5.9400558806,3.9854317643,1.3956828565,2.03,12.391790818,19.992487358,19.264578386,3.9751484775,11.539432721,9.8191883018,17.652417852,6.1371901498,14.307420626,12.636337787,0.20545484521,6,6.0587757699,13.532684739,5.9604285807,4.0022612944,8.742797305,42.354642401,19.84697824,11.092038073,4.0604765681,23.051059387,13.000772081,11.753712014,26.309914938,5.4200151419,28.92616222,25.804326807,0.93369041505,9.090426857,10.358279406,9.6580642044,40376
11/02/2016,15.91622379,11.892648419,9.1297103609,15.913825696,7.5927938329,10.883538023,10.074233243,2.9019835049,10.917841343,18.874526547,48.935730872,10.175796166,4.4360011938,10.33429712,15.776429814,8.2175393178,19.806824779,10.00847184,6.4764676713,3.5280162602,5.7696924104,8.7595917049,26.712004677,9.7038377824,20.625149492,6.7425507395,5.9071013403,3.5215691599,1.1802418787,1.95,12.510713954,19.691471237,18.931792963,3.8873322372,11.196768988,9.5256542253,17.262027842,5.9891001787,13.974122759,12.457485006,0.19353112652,5.9,6.1465841144,13.243365272,5.7559040705,3.9279733817,8.4933989666,41.389844169,19.440092581,10.78211348,3.6217584102,21.981914856,12.92259546,11.681076715,25.595962281,5.1309476676,28.465973275,25.495641206,0.81818232246,8.7963248116,10.124153913,9.2589706423,39318
12/02/2016,15.978640354,10.956295418,9.0849568788,15.913825696,7.5927938329,10.920413515,10.105649771,3.0466571693,10.867682807,18.727706548,49.950504433,10.05119458,4.405617624,10.106274803,16.422084416,8.6157460689,20.369027229,10.416224396,6.501473338,3.640428543,5.6527391858,8.4928021099,27.391946614,9.6076013746,20.431030438,6.7463154244,5.9730104209,3.5499689112,1.2083428758,1.99,12.610609389,19.574409412,18.950281042,3.8931866532,11.284750217,9.5161853841,17.100779794,5.9947959468,14.136707084,12.597456748,0.23281825094,5.93,6.0047398656,13.249587196,6.145474566,4.1322651415,8.5211098931,41.100404699,19.25925451,10.928919866,3.7524404146,23.46810158,13.125854675,11.720695969,26.469415,5.4200151419,28.315707498,26.166696861,0.81818232246,9.1349877729,10.180911608,9.4026443247,39808
15/02/2016,15.978640354,10.560517346,9.2908228967,16.19627888,7.7039982991,10.967824861,10.105649771,3.148779756,10.984719391,18.760333215,50.403704276,10.424999337,4.4511929787,10.586750398,16.702803807,8.7243479101,21.026371632,10.267950739,6.5848255602,3.372368484,5.681977492,8.4483371774,27.55707537,9.6156210753,20.503825083,6.7933739863,6.1748569799,3.5878352463,1.2177098748,1.91,12.534498581,19.699832796,18.672959856,3.8990410693,11.247705489,9.5445919077,17.440249368,5.9919480627,14.364325139,12.714099866,0.26522630688,5.86,6.0993026982,13.467354536,6.2623457146,4.1972670651,8.7150863785,41.14864461,19.711349687,11.083882163,3.8271158458,22.755338559,13.21966662,11.621647834,26.393462589,5.501315369,27.310805109,26.104065,0.86631069437,9.366704536,9.946786115,9.314843741,40092
16/02/2016,16.023223614,10.782539191,9.3534777718,16.327171819,7.7348884286,11.273364651,10.466939841,3.3955760072,11.202073047,19.575999876,51.339660474,10.433306109,4.5955149354,11.262673693,16.781405237,8.6428965292,21.199357001,10.332820464,6.7932061159,3.5020749642,5.681977492,8.5995179479,28.64498247,9.7599756869,20.87386453,6.8027856986,6.2654819656,3.8812993429,1.3113798652,1.93,12.605852463,19.775086826,19.320042623,3.9575852295,11.520910357,10.141128901,17.55057698,6.1799084107,14.648847709,12.986267142,0.29090816253,6.02,6.1128116742,13.355359904,6.1259960412,4.1229791525,8.7843636947,42.277458542,19.964522985,11.312247652,4.1351519992,24.567576452,13.290025579,11.753712014,27.821367903,5.691015899,28.184224942,26.439592828,0.9048133919,10.061854825,9.9325966912,9.7538466594,40947
17/02/2016,16.281806522,10.280576758,9.4161326468,17.091862144,7.7348884286,11.373455272,10.582133776,3.4040862227,11.168634023,19.657566542,51.507147372,10.408385792,4.656282075,10.896209256,16.758947686,8.9596518994,21.104215048,10.277217843,6.7682004492,3.6577227403,5.9451222472,8.8929865025,28.64498247,10.008586406,21.171109331,6.9063145347,6.2201694727,3.9948983481,1.3488478613,1.88,12.153944545,20.025933594,19.135161832,3.9751484775,11.645936313,10.747134737,17.635444373,6.1799084107,14.965887143,13.398406159,0.25911157934,6,6.247901435,13.361581828,6.6032198982,4.3458428904,9.0060511066,42.219570648,20.082067731,11.459054039,4.2471651459,23.581840359,13.40729051,12.031046792,27.988463206,5.6548824647,28.174833331,26.886963265,0.96256743819,10.614410183,9.9255019793,10.328541388,41630
18/02/2016,16.406639649,11.438951604,9.4519354325,16.56829039,7.7843126359,11.33657978,10.367454169,3.2849432049,10.759005978,21.0849832,52.472660081,10.333624841,4.8081999241,11.23824273,17.180026773,8.8872506719,21.104215048,11.120524267,6.6681777825,3.5366633589,5.8963917369,8.937451435,29.169509107,9.984527305,21.0133876,6.9477260691,6.2284081078,3.8718327592,1.2832788681,1.85,12.700990972,20.276780361,19.449459177,3.9048954853,11.409776173,10.36838109,17.745771985,6.2112351354,15.193505198,13.5383779,0.27256397992,5.92,6.3694822197,13.36469279,6.4279131752,4.2622689887,8.9714124485,42.93352134,19.982606792,11.410118577,4.2845028615,22.747755974,13.3682022,12.196127016,28.52772532,5.7632827675,28.84163772,27.692230052,0.83743367123,10.257922855,10.03901737,9.9533934404,41477
19/02/2016,16.335306434,10.879070428,9.4429847361,16.678516022,7.7410664545,11.378723199,10.409342873,3.4806781627,10.876042563,20.660836536,52.916007754,10.57452124,4.5499395807,11.392972159,17.814452598,8.6247962224,21.373357357,11.213195302,6.7765356715,3.6058401483,5.8768995329,8.9107724755,28.518707538,9.8562120947,20.934526734,6.9571377815,6.2819592357,3.8718327592,1.3020128662,1.8,12.501200103,20.393842186,19.680560165,3.9119972649,11.545063193,10.52935139,17.949453729,6.097319773,15.36421874,13.608363771,0.27516273912,6.13,6.5923803249,13.383358562,6.2136494027,4.1415511306,9.0060511066,44.043039308,20.091109635,11.336715383,4.3218405771,22.103236221,13.329113889,12.202730225,28.102391822,5.6729491818,29.245476998,27.218017388,0.84705934561,10.543112717,9.9325966912,9.7618285306,41543
22/02/2016,16.576056037,10.908029799,10.051632093,17.394982634,7.9572973611,12.010874488,10.953896021,3.8891685095,11.377627923,21.019729867,54.679546273,10.724043143,4.7246451071,11.873447754,17.994113009,8.6338463758,22.13033043,11.166859784,6.8515526715,3.7874292205,6.1692825942,9.1953480435,29.266643669,9.984527305,21.383427047,7.0173727406,6.3396296812,3.9096990942,1.3301138633,1.98,13.319391282,20.36039595,19.754512481,4.0444033262,12.011242094,11.220576796,18.051294601,6.6070910197,15.97390996,13.997174165,0.27913731202,6.48,6.8017694541,13.899778256,7.2167934285,4.6801384974,8.9298460587,44.235998954,20.904880952,11.826070004,4.7792275928,22.823581827,13.727814657,12.123491717,28.694820622,5.9439499389,30.466386442,27.844336,0.87593636876,11.710608715,10.358279406,10.089085251,43234
